fold,seed,subject,arm,donor,mean_ks,energy_distance,mmd_rbf
3,43,subject02,own,subject02,0.2984848484848485,0.8855747776193605,0.1554549706185323
3,43,subject02,population,training_mean,0.3022727272727273,0.6890407509968255,0.08883127856353734
3,43,subject02,wrong,subject11,0.30909090909090914,1.0097048023412127,0.12712445390822802
3,43,subject02,wrong,subject22,0.24848484848484845,0.40344229737704884,0.04851214320124353
3,43,subject02,wrong,subject30,0.24848484848484853,0.49187111629205216,0.03881191385271465
3,43,subject02,wrong,subject33,0.23939393939393938,0.5111938617714671,0.04304811442484768
3,43,subject02,wrong,subject37,0.2371212121212121,0.5290553984586226,0.04771203327129592
3,43,subject02,wrong,subject40,0.2613636363636363,0.7108685688956835,0.07332136616229834
3,43,subject11,own,subject11,0.20328282828282826,0.5874011204750693,0.09839661328978666
3,43,subject11,population,training_mean,0.2255050505050505,0.9210653384367578,0.14879603370319838
3,43,subject11,wrong,subject02,0.35505050505050506,2.0688254692114163,0.303590864486417
3,43,subject11,wrong,subject22,0.2818181818181818,1.6777923484545005,0.2543602303782522
3,43,subject11,wrong,subject30,0.25176767676767675,0.9678361469135455,0.15025110410251918
3,43,subject11,wrong,subject33,0.2154040404040404,0.8336482653334052,0.13475984477429848
3,43,subject11,wrong,subject37,0.2994949494949495,1.255369477016901,0.19156476745549045
3,43,subject11,wrong,subject40,0.24545454545454543,0.8277460873149276,0.13721596873809072
3,43,subject22,own,subject22,0.19191919191919193,0.22478010028999496,0.04263925361107468
3,43,subject22,population,training_mean,0.27045454545454545,0.5883071243836495,0.11734789279752222
3,43,subject22,wrong,subject02,0.34267676767676764,0.9226607915563374,0.18981599029731622
3,43,subject22,wrong,subject11,0.3083333333333333,1.1675042822352366,0.23524411041449156
3,43,subject22,wrong,subject30,0.3376262626262626,0.9792034283175979,0.19756086330420775
3,43,subject22,wrong,subject33,0.3146464646464647,0.7892685655758789,0.15922781918713758
3,43,subject22,wrong,subject37,0.3237373737373737,1.02367951080919,0.20360921654377995
3,43,subject22,wrong,subject40,0.3295454545454546,0.9373888000371791,0.18692737112542557
3,43,subject30,own,subject30,0.16414141414141414,0.1502897621250514,0.02112009137887294
3,43,subject30,population,training_mean,0.24545454545454543,0.5401090937692983,0.09527312294099222
3,43,subject30,wrong,subject02,0.3457070707070707,1.5911349040015539,0.30564133813313954
3,43,subject30,wrong,subject11,0.25252525252525254,0.7240443814587842,0.13170358836050078
3,43,subject30,wrong,subject22,0.3272727272727273,0.9869835111737362,0.18517641379848615
3,43,subject30,wrong,subject33,0.19520202020202018,0.33180392119007207,0.05645380984958759
3,43,subject30,wrong,subject37,0.18939393939393936,0.2565566175189766,0.04282217062592897
3,43,subject30,wrong,subject40,0.2732323232323232,0.637336091475071,0.11570829495361368
3,43,subject33,own,subject33,0.1641184573002755,0.18256744462202956,0.024616796613650238
3,43,subject33,population,training_mean,0.25027548209366396,0.4741550479119372,0.07301040088999378
3,43,subject33,wrong,subject02,0.3355371900826446,1.6220589429429677,0.2697193754739199
3,43,subject33,wrong,subject11,0.23326446280991736,0.6005809103354238,0.09751792262951453
3,43,subject33,wrong,subject22,0.31053719008264463,0.790234366366092,0.1295015538797999
3,43,subject33,wrong,subject30,0.16349862258953166,0.2346482932351459,0.035250026502723686
3,43,subject33,wrong,subject37,0.20488980716253444,0.4528204405634204,0.07512474371281896
3,43,subject33,wrong,subject40,0.21845730027548213,0.42764264829574206,0.0703546969097526
3,43,subject37,own,subject37,0.2058080808080808,0.34407091453025807,0.053961590737229836
3,43,subject37,population,training_mean,0.32373737373737377,1.3405230534709607,0.22461834168913264
3,43,subject37,wrong,subject02,0.36161616161616156,1.698209999675008,0.2764793968286693
3,43,subject37,wrong,subject11,0.32727272727272727,1.4765558227885025,0.25307222276200925
3,43,subject37,wrong,subject22,0.3333333333333333,1.3403520860062375,0.22305377888655809
3,43,subject37,wrong,subject30,0.2323232323232323,0.5496971917612736,0.08749055046566978
3,43,subject37,wrong,subject33,0.2866161616161616,1.022080330575204,0.17634465178636216
3,43,subject37,wrong,subject40,0.25580808080808076,1.2127404524402747,0.21758237843156047
3,43,subject40,own,subject40,0.19166666666666668,0.2589400447700072,0.03741895229132075
3,43,subject40,population,training_mean,0.25782828282828285,0.4497874901534691,0.07072786719896718
3,43,subject40,wrong,subject02,0.40959595959595957,1.8706042825562461,0.3212018669398826
3,43,subject40,wrong,subject11,0.1696969696969697,0.2150158354022227,0.02803800121704758
3,43,subject40,wrong,subject22,0.3156565656565657,1.0308780080067925,0.175911147417257
3,43,subject40,wrong,subject30,0.25378787878787884,0.5952365207268362,0.10047513968989241
3,43,subject40,wrong,subject33,0.20126262626262628,0.30789720638135254,0.045835505453876046
3,43,subject40,wrong,subject37,0.2962121212121212,0.9162137196004769,0.15766012794727946
