family,fold,dim,seed,subject,passed,reference_difference,max_metric_difference,new_energy_distance,new_mmd_rbf,new_ks_initiation_time_s,new_ks_movement_time_s,new_ks_peak_speed_tracker_units_s,new_ks_time_to_peak_speed,new_ks_path_length,new_ks_straight_line_dist,new_ks_curvature_index,new_ks_max_lateral_deviation,new_ks_n_submovements,new_ks_end_x,new_ks_end_y,saved_energy_distance,saved_mmd_rbf,saved_ks_initiation_time_s,saved_ks_movement_time_s,saved_ks_peak_speed_tracker_units_s,saved_ks_time_to_peak_speed,saved_ks_path_length,saved_ks_straight_line_dist,saved_ks_curvature_index,saved_ks_max_lateral_deviation,saved_ks_n_submovements,saved_ks_end_x,saved_ks_end_y
spline_pca,0,4,2026,subject35,True,0.0,1.1102230246251565e-16,0.7249526998832079,0.13360351446573293,0.30503875968992245,0.48372093023255813,0.6155038759689921,0.16996124031007753,0.2992248062015504,0.2589147286821706,0.41608527131782946,0.39806201550387593,0.10503875968992249,0.14748062015503882,0.2672480620155039,0.7249526998832079,0.1336035144657329,0.3050387596899225,0.4837209302325581,0.6155038759689923,0.1699612403100775,0.2992248062015504,0.2589147286821705,0.4160852713178294,0.398062015503876,0.1050387596899224,0.1474806201550387,0.2672480620155039
spline_pca,0,8,2026,subject05,True,0.0,1.1102230246251565e-16,0.9737167541712131,0.17221233863864127,0.41388888888888886,0.30833333333333335,0.2722222222222222,0.23888888888888893,0.23611111111111113,0.2833333333333333,0.32500000000000007,0.3055555555555555,0.0805555555555556,0.2416666666666667,0.3138888888888889,0.9737167541712132,0.1722123386386413,0.4138888888888888,0.3083333333333333,0.2722222222222222,0.2388888888888889,0.2361111111111111,0.2833333333333333,0.325,0.3055555555555556,0.0805555555555555,0.2416666666666666,0.3138888888888889
spline_pca,0,8,2026,subject13,True,0.0,1.1102230246251565e-16,0.8180989417095619,0.1262501369318213,0.34444444444444444,0.25,0.28888888888888886,0.22777777777777775,0.18055555555555547,0.2138888888888889,0.31666666666666665,0.2055555555555556,0.0888888888888889,0.20833333333333337,0.2138888888888889,0.8180989417095619,0.1262501369318213,0.3444444444444444,0.25,0.2888888888888888,0.2277777777777777,0.1805555555555555,0.2138888888888888,0.3166666666666666,0.2055555555555555,0.0888888888888888,0.2083333333333333,0.2138888888888888
spline_pca,0,8,2026,subject19,True,0.0,1.1102230246251565e-16,0.9413779535559552,0.15089061563175143,0.3472222222222222,0.4916666666666667,0.35,0.46944444444444444,0.2111111111111111,0.3027777777777778,0.38055555555555554,0.2250000000000001,0.15833333333333333,0.19444444444444442,0.3,0.9413779535559552,0.1508906156317514,0.3472222222222222,0.4916666666666666,0.35,0.4694444444444444,0.2111111111111111,0.3027777777777777,0.3805555555555555,0.225,0.1583333333333333,0.1944444444444444,0.3
spline_pca,0,8,2026,subject24,True,0.0,1.6653345369377348e-16,0.48358646507498904,0.06430069459598975,0.34166666666666673,0.16666666666666674,0.2333333333333334,0.13611111111111113,0.23333333333333336,0.35833333333333334,0.25555555555555565,0.1166666666666667,0.09444444444444444,0.20277777777777778,0.35833333333333334,0.483586465074989,0.0643006945959897,0.3416666666666667,0.1666666666666666,0.2333333333333333,0.1361111111111111,0.2333333333333333,0.3583333333333333,0.2555555555555555,0.1166666666666666,0.0944444444444444,0.2027777777777777,0.3583333333333333
spline_pca,0,8,2026,subject27,True,0.0,1.1102230246251565e-16,0.8371491053103783,0.1852179441503049,0.5583333333333333,0.13333333333333333,0.3722222222222222,0.4805555555555555,0.20000000000000007,0.21944444444444444,0.19722222222222224,0.20833333333333337,0.2222222222222222,0.16944444444444445,0.2166666666666667,0.8371491053103783,0.1852179441503048,0.5583333333333333,0.1333333333333333,0.3722222222222222,0.4805555555555555,0.2,0.2194444444444444,0.1972222222222222,0.2083333333333333,0.2222222222222222,0.1694444444444444,0.2166666666666666
spline_pca,0,8,2026,subject34,True,0.0,1.249000902703301e-16,0.5529623828410681,0.11895677819943618,0.28888888888888886,0.28333333333333327,0.14722222222222214,0.3638888888888889,0.2611111111111111,0.1527777777777778,0.27222222222222225,0.375,0.10555555555555562,0.18888888888888888,0.1527777777777778,0.5529623828410681,0.1189567781994361,0.2888888888888888,0.2833333333333333,0.1472222222222222,0.3638888888888889,0.2611111111111111,0.1527777777777778,0.2722222222222222,0.375,0.1055555555555555,0.1888888888888888,0.1527777777777778
spline_pca,0,8,2026,subject35,True,0.0,1.1102230246251565e-16,0.8746693836370962,0.1335415586736406,0.32635658914728677,0.5319767441860466,0.5883720930232558,0.20813953488372094,0.2755813953488372,0.35891472868217056,0.17364341085271318,0.12034883720930233,0.18837209302325575,0.18740310077519384,0.3755813953488373,0.8746693836370962,0.1335415586736406,0.3263565891472868,0.5319767441860465,0.5883720930232558,0.2081395348837209,0.2755813953488372,0.3589147286821705,0.1736434108527131,0.1203488372093023,0.1883720930232558,0.1874031007751938,0.3755813953488372
condition_ridge,0,0,42,subject05,True,0.0,3.936705716967026e-08,1.0950472765156456,0.21078830652688385,0.4194444444444444,0.5,0.3305555555555556,0.22222222222222232,0.33611111111111114,0.3055555555555555,0.3944444444444445,0.43888888888888883,0.0805555555555556,0.6194444444444445,0.3138888888888889,1.0950472371485884,0.2107883031822185,0.4194444444444444,0.5,0.3305555555555555,0.2222222222222222,0.3361111111111111,0.3055555555555556,0.3944444444444444,0.4388888888888889,0.0805555555555555,0.6194444444444445,0.3138888888888889
condition_ridge,0,0,42,subject13,True,0.0,4.13754159822588e-08,0.8029232283154002,0.12874567535923775,0.3333333333333333,0.38888888888888884,0.3972222222222222,0.3694444444444444,0.4055555555555555,0.3472222222222222,0.4916666666666667,0.43055555555555564,0.0888888888888889,0.2222222222222222,0.3472222222222222,0.8029231869399842,0.1287456684909007,0.3333333333333333,0.3888888888888889,0.3972222222222222,0.3694444444444444,0.4055555555555555,0.3472222222222222,0.4916666666666666,0.4305555555555556,0.0888888888888888,0.2222222222222222,0.3472222222222222
