fold,seed,subject,arm,donor,mean_ks,energy_distance,mmd_rbf
2,42,subject01,own,subject01,0.13333333333333333,0.13804621389952487,0.021544929603838803
2,42,subject01,population,training_mean,0.20934343434343433,0.4532913485100245,0.08332444969972663
2,42,subject01,wrong,subject04,0.21641414141414142,0.4676383513449922,0.08553870817569675
2,42,subject01,wrong,subject10,0.2585858585858586,0.852139425494999,0.16346995267195663
2,42,subject01,wrong,subject12,0.3060606060606061,1.251316240923467,0.24023544139573128
2,42,subject01,wrong,subject15,0.29318181818181815,1.0321313985211331,0.20126407652335365
2,42,subject01,wrong,subject21,0.2257575757575757,0.5184400242880134,0.1014033525656457
2,42,subject01,wrong,subject36,0.2785353535353535,1.0078596745483663,0.1884243935660992
2,42,subject04,own,subject04,0.1275252525252525,0.09196056594252777,0.01081547111358716
2,42,subject04,population,training_mean,0.22575757575757577,0.34272718337117336,0.06512068290228068
2,42,subject04,wrong,subject01,0.24343434343434345,0.46790944729015704,0.08659014739681459
2,42,subject04,wrong,subject10,0.16641414141414138,0.2015198574169914,0.0350905074001685
2,42,subject04,wrong,subject12,0.24772727272727277,0.5402539436657934,0.10304924358214795
2,42,subject04,wrong,subject15,0.21464646464646464,0.49628904000841123,0.09752455332617993
2,42,subject04,wrong,subject21,0.3747474747474748,1.109387738074949,0.21207835562033317
2,42,subject04,wrong,subject36,0.22323232323232325,0.3603844360335602,0.06815460902377934
2,42,subject10,own,subject10,0.15454545454545454,0.11784750892773355,0.014732488817519651
2,42,subject10,population,training_mean,0.25984848484848483,0.516603090772831,0.09558620821733399
2,42,subject10,wrong,subject01,0.2906565656565656,0.8676229600548173,0.16251631972698133
2,42,subject10,wrong,subject04,0.21262626262626264,0.34261184552489965,0.06123603990072879
2,42,subject10,wrong,subject12,0.22424242424242422,0.3794988806946171,0.0703255261251371
2,42,subject10,wrong,subject15,0.20833333333333331,0.3497698111285641,0.06381540419027343
2,42,subject10,wrong,subject21,0.3780303030303031,1.3329895993866026,0.25229596052917347
2,42,subject10,wrong,subject36,0.2227272727272727,0.4301737076651757,0.08142087216548854
2,42,subject12,own,subject12,0.22626262626262628,0.5038424131672623,0.09302994541109233
2,42,subject12,population,training_mean,0.30959595959595965,1.1777310886962722,0.2272704635260333
2,42,subject12,wrong,subject01,0.3080808080808081,1.51630478676201,0.2866399516114939
2,42,subject12,wrong,subject04,0.2876262626262627,1.1081479200894053,0.21338610377755218
2,42,subject12,wrong,subject10,0.24469696969696972,0.7919397163007726,0.1576568134568037
2,42,subject12,wrong,subject15,0.325,1.0898139202413084,0.2150540810424878
2,42,subject12,wrong,subject21,0.33585858585858586,2.119864966115074,0.396628940551099
2,42,subject12,wrong,subject36,0.18560606060606064,0.4764655746921229,0.0888753608100834
2,42,subject15,own,subject15,0.17563840653728294,0.19466028569552662,0.030020382523104794
2,42,subject15,population,training_mean,0.21402791964589715,0.40110697788521543,0.07334850110998237
2,42,subject15,wrong,subject01,0.296373850868233,0.8316886096427498,0.15134581613322107
2,42,subject15,wrong,subject04,0.21803711270003404,0.370136419761268,0.06304734612388119
2,42,subject15,wrong,subject10,0.16113381001021446,0.15189800025411815,0.020654340269529392
2,42,subject15,wrong,subject12,0.21096356826693904,0.43612156485405773,0.08381882161012699
2,42,subject15,wrong,subject21,0.34038134150493704,1.1692960957677414,0.22128690433680098
2,42,subject15,wrong,subject36,0.24409261150834186,0.6199836164787325,0.12254669236942517
2,42,subject21,own,subject21,0.25732323232323234,0.37450224279053224,0.06881016885157665
2,42,subject21,population,training_mean,0.29848484848484846,0.8149954933654824,0.14336884565555752
2,42,subject21,wrong,subject01,0.26161616161616164,0.6874319407210878,0.11569608964744738
2,42,subject21,wrong,subject04,0.29797979797979796,0.9448982528267811,0.1641635200247631
2,42,subject21,wrong,subject10,0.34696969696969693,1.0634385116104599,0.1890912425493666
2,42,subject21,wrong,subject12,0.39040404040404036,1.4405971364538201,0.2528478075432725
2,42,subject21,wrong,subject15,0.36540404040404034,1.1782344916305596,0.21973955039861537
2,42,subject21,wrong,subject36,0.3133838383838384,1.1254299705304964,0.1858616765066089
2,42,subject36,own,subject36,0.13156565656565655,0.09663993271809801,0.008520402077891398
2,42,subject36,population,training_mean,0.29924242424242425,0.6425194903924201,0.12857762758558744
2,42,subject36,wrong,subject01,0.3196969696969697,0.8718888537477878,0.1688778220029188
2,42,subject36,wrong,subject04,0.30000000000000004,0.7376781562422581,0.14666400509998812
2,42,subject36,wrong,subject10,0.26717171717171717,0.6499555356725324,0.13084628372253726
2,42,subject36,wrong,subject12,0.23358585858585856,0.44118386640175844,0.08538571288405716
2,42,subject36,wrong,subject15,0.31616161616161614,0.8887437407187653,0.1844426703435723
2,42,subject36,wrong,subject21,0.3525252525252525,1.3426514221345203,0.2630611040754066
