model_family,latent_dim,outer_fold,training_seed,subject,trajectory_mse,movement_time_mae_ms,initiation_time_mae_ms,mean_ks,ks_n_submovements,energy_distance,mmd_rbf
condition_ridge,0,3,44.0,subject40,1.4507400988462669,63.06165728813559,94.9990968418079,0.22550505050505046,0.0694444444444444,0.3723984205419395,0.0492609043739715
conditional_ae,3,0,42.0,subject05,0.03729116499222222,15.881727499999998,22.518728078944445,0.34696969696969693,0.0111111111111111,1.0254844051117216,0.1920258441088546
conditional_ae,3,0,42.0,subject13,0.046019382338888894,25.501517333333336,39.31681326138444,0.232070707070707,0.0111111111111111,0.4339388968089119,0.0812583927935978
conditional_ae,3,0,42.0,subject19,0.036200710958426974,24.194201123595505,40.849867673595504,0.20959595959595953,0.0,0.4019565632885968,0.0852825656197305
conditional_ae,3,0,42.0,subject24,0.09180817446179775,33.992091011235956,28.9383570594646,0.13838383838383836,0.0555555555555555,0.1881961546796442,0.0338040103489758
conditional_ae,3,0,42.0,subject27,0.07410949595536724,45.64513468926554,57.555623098112996,0.2813131313131313,0.0055555555555555,0.9828978015817332,0.1987455889738959
conditional_ae,3,0,42.0,subject34,0.06519652893055555,30.70889933333334,30.79835081658889,0.29671717171717166,0.0444444444444444,0.8006662865698146,0.1444001384557152
conditional_ae,3,0,42.0,subject35,0.11819328959356723,86.5719367251462,71.20026616807603,0.21132840028188865,0.0032945736434108,0.4723768003982722,0.0812770198245252
conditional_ae,3,0,43.0,subject05,0.03756238232055556,15.791588277777779,24.014697771888883,0.3406565656565656,0.0027777777777777,0.9131785988422604,0.1795641743617714
conditional_ae,3,0,43.0,subject13,0.043272310994444445,24.649496555555555,36.85622404472222,0.2535353535353535,0.0111111111111111,0.4948534651341467,0.0821532250124135
conditional_ae,3,0,43.0,subject19,0.03609172072640449,24.39513365168539,35.64987440786516,0.25959595959595955,0.0083333333333333,0.4617393188468326,0.0947261118762053
conditional_ae,3,0,43.0,subject24,0.09237619383764047,34.67382797752809,28.627854592696632,0.1654040404040404,0.0472222222222222,0.1713346154854953,0.0286552966092688
conditional_ae,3,0,43.0,subject27,0.06387462779435028,38.73898237288135,57.69327385762711,0.2547979797979798,0.0027777777777777,0.8459956842347474,0.1707814216812858
conditional_ae,3,0,43.0,subject34,0.07123535693333333,30.99692750000001,31.19866078207778,0.29823232323232324,0.0444444444444444,0.7576475373843032,0.1336442153824057
conditional_ae,3,0,43.0,subject35,0.10453903123976607,87.44222081871344,66.60459039292398,0.19420366455250174,0.0217054263565891,0.4118283621988348,0.0730456399312541
conditional_ae,3,0,44.0,subject05,0.04029141979888889,16.28671927777778,23.513858494444445,0.3606060606060606,0.0027777777777777,0.9132210246327612,0.1919984426135402
conditional_ae,3,0,44.0,subject13,0.054373313798888885,27.4393225,33.62553197594445,0.24318181818181817,0.0027777777777777,0.3726140113129808,0.0631602092622301
conditional_ae,3,0,44.0,subject19,0.05092294143033707,23.882959887640453,37.23662604055618,0.24368686868686867,0.0,0.5446582155751303,0.1179164516635195
conditional_ae,3,0,44.0,subject24,0.10026642680842697,34.85813162921348,28.451305706966288,0.1795454545454545,0.0472222222222222,0.297433696076784,0.0539851683422136
conditional_ae,3,0,44.0,subject27,0.08033458272881355,44.253044915254236,52.8498494651017,0.2939393939393939,0.0111111111111111,1.2195092214654135,0.2543427597610795
conditional_ae,3,0,44.0,subject34,0.07290462275555556,32.46630722222222,30.329852031525206,0.31969696969696965,0.0361111111111111,0.7123108242956002,0.1435378927960819
conditional_ae,3,0,44.0,subject35,0.12362236132163744,85.78968140350877,75.616944295731,0.21231501057082455,0.0032945736434108,0.5033343216744788,0.0839713525685434
conditional_ae,8,0,42.0,subject05,0.007738326032777778,18.839402833333335,25.038657302777782,0.29722222222222217,0.0305555555555555,0.6996909284532462,0.1772566996658054
conditional_ae,8,0,42.0,subject13,0.008993699522777778,26.41806966666667,30.03106669811111,0.33282828282828275,0.0555555555555555,0.8039796136000783,0.1477793218037559
conditional_ae,8,0,42.0,subject19,0.006523196984044944,21.375529213483148,32.89476785831461,0.3181818181818182,0.0166666666666666,0.7808409975991948,0.1662306080437249
conditional_ae,8,0,42.0,subject24,0.014764192478089886,32.65859005617977,25.24091454011236,0.18106060606060603,0.0277777777777777,0.2153406493729428,0.0422692660751937
conditional_ae,8,0,42.0,subject27,0.012368318266101696,40.887638022598864,34.26733183231638,0.2669191919191919,0.0305555555555555,0.7131789463299563,0.1441874073928678
conditional_ae,8,0,42.0,subject34,0.02509072828111111,32.134862722222216,28.274796449444445,0.23813131313131308,0.0277777777777777,0.4982438810315663,0.0925951201906123
conditional_ae,8,0,42.0,subject35,0.0171026558497076,72.8476632748538,66.9651976047544,0.20019379844961235,0.1217054263565891,0.4260874222237962,0.0672426741631958
conditional_ae,8,0,43.0,subject05,0.006371114175555555,17.108714,22.110950279611114,0.35353535353535354,0.0055555555555555,0.845594307155964,0.1859584457406341
conditional_ae,8,0,43.0,subject13,0.009538572495000001,26.129076333333334,27.791422558333334,0.33434343434343433,0.0638888888888888,0.8923747472374934,0.1611610815910795
conditional_ae,8,0,43.0,subject19,0.008275092950561797,25.725787415730345,31.565816572921353,0.3313131313131313,0.0166666666666666,0.778816599589744,0.1530096801093889
conditional_ae,8,0,43.0,subject24,0.01510516181516854,34.53504292134832,27.876033331123594,0.1674242424242424,0.0055555555555555,0.1919963794752859,0.0364204047113551
