fold,seed,subject,arm,donor,mean_ks,energy_distance,mmd_rbf
3,44,subject02,own,subject02,0.31666666666666665,0.947844206686367,0.17547507117402983
3,44,subject02,population,training_mean,0.26666666666666666,0.5573411744847756,0.06637946982154397
3,44,subject02,wrong,subject11,0.28712121212121205,1.0148013284723665,0.13019135249794644
3,44,subject02,wrong,subject22,0.2401515151515152,0.42779919194709715,0.05711775621983883
3,44,subject02,wrong,subject30,0.23863636363636365,0.4883745991077335,0.037302978592998026
3,44,subject02,wrong,subject33,0.2,0.4670277537563381,0.03664046025448087
3,44,subject02,wrong,subject37,0.24545454545454548,0.5314699672159477,0.046569487509301455
3,44,subject02,wrong,subject40,0.2757575757575758,0.7796990708882321,0.08381310194989255
3,44,subject11,own,subject11,0.21313131313131317,0.59224489595241,0.09619900199344367
3,44,subject11,population,training_mean,0.2126262626262626,0.848462179143465,0.1387654144092536
3,44,subject11,wrong,subject02,0.3777777777777777,2.1621890217929614,0.3344852038291018
3,44,subject11,wrong,subject22,0.30656565656565654,1.8746265762831098,0.29766549949991283
3,44,subject11,wrong,subject30,0.28888888888888886,1.0172366360862517,0.1634156157334251
3,44,subject11,wrong,subject33,0.24166666666666667,0.8500318828959785,0.13929983302408455
3,44,subject11,wrong,subject37,0.3265151515151515,1.2985499217706309,0.20550077982480952
3,44,subject11,wrong,subject40,0.2626262626262626,0.8100394686717043,0.13162099213118517
3,44,subject22,own,subject22,0.2146464646464646,0.3293844159458299,0.06156150120429915
3,44,subject22,population,training_mean,0.2550505050505051,0.6074691814919029,0.11521367474255328
3,44,subject22,wrong,subject02,0.3765151515151515,1.1441007998564139,0.23362932360962751
3,44,subject22,wrong,subject11,0.3219696969696969,1.2712031638169075,0.2471996046431395
3,44,subject22,wrong,subject30,0.3595959595959596,1.1214617788106254,0.2170799034908969
3,44,subject22,wrong,subject33,0.32575757575757575,0.8748666003316274,0.17027025269592422
3,44,subject22,wrong,subject37,0.3608585858585859,1.208741969350874,0.23365830698601986
3,44,subject22,wrong,subject40,0.33106060606060606,1.0845222375366368,0.21039450187607867
3,44,subject30,own,subject30,0.18712121212121213,0.19461579557938613,0.029923429689184378
3,44,subject30,population,training_mean,0.26212121212121214,0.5760097757442839,0.10355034346948921
3,44,subject30,wrong,subject02,0.3287878787878788,1.5831239568088278,0.306295853139255
3,44,subject30,wrong,subject11,0.2767676767676768,0.8318709194002838,0.15886597789898593
3,44,subject30,wrong,subject22,0.35429292929292927,1.0802605421988005,0.2055947028591828
3,44,subject30,wrong,subject33,0.20833333333333331,0.3640743508467219,0.06303414539416263
3,44,subject30,wrong,subject37,0.20580808080808086,0.3149173393580855,0.05525780279153736
3,44,subject30,wrong,subject40,0.2924242424242424,0.7124808279272368,0.13525974732250656
3,44,subject33,own,subject33,0.17610192837465563,0.19533322660489194,0.027307455182908003
3,44,subject33,population,training_mean,0.23808539944903584,0.4105804449167203,0.06384990844041682
3,44,subject33,wrong,subject02,0.3097107438016529,1.2892778360279973,0.21265450908639438
3,44,subject33,wrong,subject11,0.2384986225895317,0.6640302302610483,0.10696276305143537
3,44,subject33,wrong,subject22,0.2460055096418733,0.5461915230003136,0.0919369067483683
3,44,subject33,wrong,subject30,0.16542699724517906,0.1983264016518662,0.028078619670360183
3,44,subject33,wrong,subject37,0.1815426997245179,0.3480921389722562,0.05731725942668242
3,44,subject33,wrong,subject40,0.20709366391184572,0.44640755249940245,0.06930561594140738
3,44,subject37,own,subject37,0.19772727272727275,0.34621069567150276,0.05823652768295684
3,44,subject37,population,training_mean,0.35025252525252526,1.328901449307493,0.2279095497547543
3,44,subject37,wrong,subject02,0.34722222222222227,1.5267854994861345,0.25484444056726696
3,44,subject37,wrong,subject11,0.3318181818181818,1.5803388302702546,0.2808301998217838
3,44,subject37,wrong,subject22,0.32474747474747473,1.300381680900844,0.22037651513007872
3,44,subject37,wrong,subject30,0.26161616161616164,0.6253392894054466,0.10706047607172009
3,44,subject37,wrong,subject33,0.3098484848484848,1.085283760367945,0.1930164844985378
3,44,subject37,wrong,subject40,0.28964646464646465,1.3284346068272788,0.2429188304226868
3,44,subject40,own,subject40,0.19999999999999998,0.30389732678744474,0.046363612147985345
3,44,subject40,population,training_mean,0.2505050505050505,0.3912756576032157,0.061888332204188545
3,44,subject40,wrong,subject02,0.4320707070707071,2.0407860180169477,0.34849946139491517
3,44,subject40,wrong,subject11,0.1871212121212121,0.282329261937992,0.04259336900699773
3,44,subject40,wrong,subject22,0.329040404040404,1.1416114287727672,0.20098016765536542
3,44,subject40,wrong,subject30,0.26111111111111107,0.6902686675097178,0.12066648958474235
3,44,subject40,wrong,subject33,0.21616161616161617,0.3590949456045318,0.0570931535233431
3,44,subject40,wrong,subject37,0.2997474747474747,1.041673869386985,0.18377351942422615
