model_family,latent_dim,fold,subject,geometry,energy,mmd2,mmd2_biased_diagnostic,mean_path_rmse,all_pairs_mse_diagnostic,recorded_dispersion,generated_dispersion,dispersion_ratio
spline_pca,3,1,subject08,raw_rms,0.2217611792216647,0.1615016686378356,0.1734032703579747,0.4041488331902128,1.4546197713232183,0.5973954376251124,0.7064125526862038,1.1824873579458164
spline_pca,3,1,subject18,axis_balanced,0.1053550041763129,0.0729658506085622,0.0835499714364281,0.176622719675977,1.90446548524217,1.2853000539149289,0.6073118903512619,0.4725059245904758
spline_pca,3,1,subject18,raw_rms,0.0965638670672583,0.0741608911336521,0.0854663576128351,0.116443746301749,2.0830124101251744,1.4401307269673116,0.6507468802960695,0.4518665341350225
spline_pca,3,1,subject23,axis_balanced,0.1820745547108142,0.1218706281618398,0.1308850427462335,0.3456834916850128,1.2415622362222556,0.3307994204602921,0.8016214673492236,2.42328558566942
spline_pca,3,1,subject23,raw_rms,0.1721893391162916,0.1448192550725595,0.1541382431811753,0.2703963191580572,1.1751300260774258,0.2356683002136246,0.8762683291952423,3.718227391638746
spline_pca,3,1,subject25,axis_balanced,0.1731115197669405,0.1219422699020538,0.1348369637831281,0.2978697877042961,2.2538075674307594,1.5721578624455026,0.615521057397069,0.3915135191574347
spline_pca,3,1,subject25,raw_rms,0.114024140346346,0.0822125995867842,0.0957104502661075,0.1481724750821403,2.278330466553003,1.6061325253211065,0.6737029672012854,0.4194566491744479
spline_pca,3,1,subject26,axis_balanced,0.1277806007299542,0.0939406562197728,0.1070686899694773,0.1808199740736386,2.542111507818282,1.8621554077772864,0.67356388503426,0.3617119614298155
spline_pca,3,1,subject26,raw_rms,0.0717808304741201,0.0613727908990408,0.0741434123048238,0.1690564531189113,1.8985202200492963,1.1825538414212335,0.7064125526862041,0.5973618519028389
spline_pca,3,1,subject41,axis_balanced,0.281445754592329,0.1444763294690672,0.2062623611131389,0.3578414858762253,3.457664003427032,2.7458948681214705,0.8016214673492235,0.2919345080016232
spline_pca,3,1,subject41,raw_rms,0.2620632912852858,0.1469934776360772,0.2102984131233553,0.2934875310222125,3.70139371981628,2.9751504204848285,0.8762683291952423,0.2945290843655717
spline_pca,3,1,subject43,axis_balanced,0.0571654316735038,0.0345563059300139,0.0441532383838835,0.1402659446579453,1.2284963515798817,0.6051540348171935,0.615521057397069,1.0171312128539425
spline_pca,3,1,subject43,raw_rms,0.0886473759839303,0.0822727303191999,0.0925456784134837,0.1346633049506062,1.230568357526844,0.5504616161986677,0.6737029672012853,1.2238872745636429
spline_pca,3,2,subject01,axis_balanced,0.047747986145638,0.0200343673538851,0.0296707950055923,0.1836152962423035,1.2812866346244476,0.5714328371225053,0.6882236714960661,1.2043824344461376
spline_pca,3,2,subject01,raw_rms,0.0659564936223733,0.0287777441210671,0.0391941105161971,0.246134425560215,1.773189613885927,0.823065887139866,0.9062387373014932,1.101052481291201
spline_pca,3,2,subject04,axis_balanced,0.0451396146020753,0.0258275769645093,0.0349980713676527,0.0965764600120178,1.07173016872939,0.4720884376380369,0.6005648526532109,1.272144803329584
spline_pca,3,2,subject04,raw_rms,0.0920299786952487,0.0752817952760235,0.0844338272920307,0.1244753462100368,1.216318417336916,0.3809203994400054,0.8310618705534141,2.1817205688515653
spline_pca,3,2,subject10,axis_balanced,0.0560090606896359,0.035892610978492,0.0449914891172891,0.0768699742925223,1.1507896150074872,0.4675875652174602,0.6882236714960662,1.4718605084718093
spline_pca,3,2,subject10,raw_rms,0.0744540731783103,0.0575344764961318,0.0672825342349702,0.0619647853872436,1.4883442973731855,0.5924001386842762,0.9062387373014932,1.52977468795712
spline_pca,3,2,subject12,axis_balanced,0.0642914115471825,0.0411129062352522,0.0498326162523929,0.1198576630713237,1.020809202131402,0.4171997651433619,0.5988697114660422,1.4354507396720446
spline_pca,3,2,subject12,raw_rms,0.0901315398290807,0.0709276172845878,0.0803085174290823,0.124870348993816,1.3597633652089425,0.5407962786171991,0.8161848706629546,1.5092279716678458
spline_pca,3,2,subject15,axis_balanced,0.0578174137292699,0.0270513810000858,0.037199007953706,0.1938266224217102,1.4115921938309948,0.7051915086229502,0.6824424461299395,0.9677405893082384
spline_pca,3,2,subject15,raw_rms,0.0632990377835791,0.0397638389254062,0.0507422853903816,0.1918882525773377,2.0204997426147844,1.071336514279215,0.932147511713819,0.8700791014679071
spline_pca,3,2,subject21,axis_balanced,0.1461258466261595,0.1031793275355065,0.1148909770253573,0.2277749266346083,2.196959758225508,1.568628415097138,0.5988697114660422,0.3817792064087765
spline_pca,3,2,subject21,raw_rms,0.1674924506621535,0.1109721569477548,0.1234559982270206,0.1714631456913623,3.4353488261635645,2.625740783351889,0.8161848706629546,0.3108398497817647
spline_pca,3,2,subject36,axis_balanced,0.0787558799571185,0.0474362882764609,0.0561850865099675,0.1828460063872795,1.0432512876799152,0.4567171125964465,0.5628667034784167,1.2324186853400512
spline_pca,3,2,subject36,raw_rms,0.0791197379170782,0.0666139043860385,0.0755752407374004,0.1069778952327226,1.2382076695973834,0.4932706942456473,0.7451833520419473,1.5106986097796604
spline_pca,3,3,subject02,axis_balanced,0.1095943391894296,0.0474720793968406,0.0750871310786271,0.2575938154168406,1.7564151678574844,1.078646874154883,0.6528086881681602,0.6052107541493912
spline_pca,3,3,subject02,raw_rms,0.077189037002628,0.0334098300428277,0.062977138734953,0.1757251174134133,2.009708917876351,1.2155304917108936,0.8105715552933068,0.6668459251502645
spline_pca,3,3,subject11,axis_balanced,0.0639455094760375,0.0443084434344022,0.055922666155899,0.1160909850458304,1.7421083147312078,1.0934115999325662,0.6528086881681601,0.5970383780530778
spline_pca,3,3,subject11,raw_rms,0.092431192553382,0.0723548008360093,0.0847662436721713,0.1524243841848098,2.111094564243621,1.298472046196939,0.8105715552933069,0.6242502930019702
spline_pca,3,3,subject22,axis_balanced,0.0236647742198664,0.0056470286421236,0.0154454610103865,0.0773283173301836,1.099271621487752,0.5001818099572521,0.6036985396997383,1.2069582053600334
spline_pca,3,3,subject22,raw_rms,0.0239666532545548,0.0097185701765725,0.0215103536148838,0.0555336737248391,1.4707365247390844,0.7235093348904216,0.7585030523104334,1.0483666426022156
spline_pca,3,3,subject30,axis_balanced,0.1106946805104486,0.0674858712410482,0.0762765644043677,0.2502280127509588,1.056724165689569,0.4262848971161398,0.5773731519983002,1.3544302317635166
spline_pca,3,3,subject30,raw_rms,0.0942707764206209,0.0798813327019144,0.0898702795730319,0.1635512880509341,1.2338051280893216,0.4721824043262872,0.7463396683352226,1.58061728157809
spline_pca,3,3,subject33,axis_balanced,0.060964506532757,0.0289586544191636,0.040861287174879,0.2040734821663915,1.7036929806409993,1.006945525896083,0.6721452417637039,0.6675090404374757
spline_pca,3,3,subject33,raw_rms,0.0572847510368565,0.0397659046081072,0.052560514457269,0.1490285783280546,2.07234107966491,1.215897084888333,0.8551779730551651,0.7033308852234841
spline_pca,3,3,subject37,axis_balanced,0.2597266249398033,0.1482865799335659,0.1597843244763263,0.4747538217232817,2.0827218102567384,1.3069941790885131,0.5696053083759243,0.4358131944957568
spline_pca,3,3,subject37,raw_rms,0.1234310476671212,0.0949511999284642,0.1073037836536161,0.2752465143092946,2.178240118913127,1.4116381939998472,0.7124633446347063,0.5047067638599069
spline_pca,3,3,subject40,axis_balanced,0.0813890754641489,0.0422718971392096,0.0525814273590581,0.2280579913240545,1.6390763099155043,0.999503741096462,0.6036985396997383,0.6039982792235247
spline_pca,3,3,subject40,raw_rms,0.1237581461202994,0.0803603526028046,0.0917243770581538,0.262552853925968,2.0028660718749456,1.1950279657372869,0.7585030523104334,0.6347157339054118
spline_pca,8,0,subject05,axis_balanced,0.1415187386598724,0.1132773681461836,0.1210802745253594,0.1153706000738746,1.0171085310006671,0.2000893401137501,0.8127045684863836,4.06170847494606
spline_pca,8,0,subject05,raw_rms,0.1712960666710348,0.1499607139714286,0.158522227900384,0.091022710256258,1.2751609292357204,0.2455483451079607,1.0326612759237066,4.205531401442246
spline_pca,8,0,subject13,axis_balanced,0.0913460565011223,0.0662727402402394,0.0742518660511257,0.0833775480197613,1.05898154089519,0.3405845798649649,0.7212397498750065,2.1176523909595786
spline_pca,8,0,subject13,raw_rms,0.1203297190376018,0.0980353405244738,0.1072268656664772,0.101921772180778,1.669742375320774,0.5750148228914392,1.099894344577358,1.9128104194715936
spline_pca,8,0,subject19,axis_balanced,0.1089245230314295,0.0798730348211449,0.0878395072420068,0.1439084609771247,1.020308192184597,0.3048617399402978,0.7039907493473926,2.309213184590686
spline_pca,8,0,subject19,raw_rms,0.121203121993596,0.0862610103690798,0.0952514710585327,0.1688862796332862,1.4148557489957925,0.479171776175523,0.9201534738335712,1.9202998164410137
spline_pca,8,0,subject24,axis_balanced,0.0607295630804529,0.031419557836393,0.0413331594505881,0.1734738406686702,1.340245790610551,0.6008917142698702,0.7219537588712672,1.2014706505788595
spline_pca,8,0,subject24,raw_rms,0.0883088304368011,0.0692433859372666,0.0792568829419619,0.1143636495525795,1.6049459496891665,0.6527640463348907,0.9543083625513842,1.4619499464003731
spline_pca,8,0,subject27,axis_balanced,0.0884521952978705,0.0564614709062951,0.0650271048032407,0.1798631068076646,1.114847365946841,0.4474271354747183,0.6454194009055494,1.4425128690971372
spline_pca,8,0,subject27,raw_rms,0.1315967945888441,0.096851717365081,0.106102879944581,0.1957056557720155,1.5665118555665931,0.6439936517249081,0.8988635144467524,1.3957645576772175
spline_pca,8,0,subject34,axis_balanced,0.0915745447711855,0.0559553610110427,0.0652959926565895,0.1759607493410025,1.3012849354735072,0.543099275726661,0.7394197420186509,1.361481730995342
spline_pca,8,0,subject34,raw_rms,0.0911678602852104,0.0635845226130223,0.0740375549110852,0.1727013375520088,1.9006162782065483,0.8647568818662528,1.0241768613242592,1.1843523686263802
spline_pca,8,0,subject35,axis_balanced,0.0305601719557349,0.0076279112311968,0.0183942982019603,0.1217573545912228,1.3395808748071725,0.5898240134266413,0.7480239597421041,1.2682155061751124
spline_pca,8,0,subject35,raw_rms,0.0383336803256502,0.0106880569649806,0.0226583100574534,0.1505183478787357,1.9606302689352824,0.8815464293616184,1.0756422921699005,1.2201765628485826
spline_pca,8,1,subject08,axis_balanced,0.3780307572831145,0.2258428994990895,0.2390239193898548,0.6034404578137982,2.581878367640408,1.4715404849726217,0.7689559123102075,0.5225516526135631
spline_pca,8,1,subject08,raw_rms,0.1388388176239856,0.1008323321226063,0.1132092587643757,0.2938164509261978,1.5179564826872565,0.5973954376251124,0.8479368053566396,1.419389489694682
spline_pca,8,1,subject18,axis_balanced,0.0846935478532744,0.0583855572371728,0.0693088782754938,0.1507227849427854,1.9777837696052671,1.2853000539149289,0.6897957675626172,0.5366807271668201
spline_pca,8,1,subject18,raw_rms,0.1127048964165899,0.0841449595713823,0.0957367803305804,0.1538781182325211,2.144403343078843,1.4401307269673116,0.7024493378446472,0.4877677593366089
spline_pca,8,1,subject23,axis_balanced,0.1044028044747771,0.0829494935657431,0.0923757658637141,0.1617594883419349,1.2112322008397305,0.3307994204602921,0.8651517957247253,2.615336491584256
spline_pca,8,1,subject23,raw_rms,0.1265827604726319,0.1294228807457148,0.1390701592268228,0.1351809326231164,1.0508772277458636,0.2356683002136246,0.8062725173005953,3.4212175187317904
spline_pca,8,1,subject25,axis_balanced,0.0785097727419377,0.0507930244038806,0.0643988557271298,0.1583621950769,2.370560469960369,1.5721578624455026,0.7974377580293763,0.5072249912543492
spline_pca,8,1,subject25,raw_rms,0.0765319672815094,0.048142211272291,0.0620676991075087,0.1260553112425197,2.3894170637272474,1.6061325253211065,0.7918391736420554,0.4930098613648004
spline_pca,8,1,subject26,axis_balanced,0.1035866778772744,0.0758000493715617,0.0893242870252363,0.1236658508424883,2.619305981174202,1.8621554077772864,0.7689559123102075,0.4129386350347911
spline_pca,8,1,subject26,raw_rms,0.0512161921110514,0.0426901547680936,0.0559361010955069,0.0975586860136274,2.0198027168230377,1.1825538414212335,0.8479368053566398,0.717038646069223
spline_pca,8,1,subject41,axis_balanced,0.2209781483188808,0.0774901531207749,0.1396880424784238,0.3953094992472812,3.548883983580436,2.7458948681214705,0.8651517957247253,0.3150709831496919
spline_pca,8,1,subject41,raw_rms,0.2235885512845858,0.0972853373305901,0.1609185631903604,0.2973927876805302,3.6342887456529698,2.9751504204848285,0.8062725173005953,0.2710022699185763
spline_pca,8,1,subject43,axis_balanced,0.0697256257642588,0.0404550311816501,0.0507631010776947,0.1954180423081058,1.4274107557356668,0.6051540348171935,0.7974377580293763,1.3177434374543473
spline_pca,8,1,subject43,raw_rms,0.0844127814145954,0.0716483263459026,0.0823489115960807,0.152953451343371,1.3529806481582365,0.5504616161986677,0.7918391736420556,1.4385002520434995
spline_pca,8,2,subject01,axis_balanced,0.0522067804897674,0.028641666815257,0.038851839220821,0.1322192546352561,1.3768792927155349,0.5714328371225053,0.8009886837403688,1.4017197327577635
spline_pca,8,2,subject01,raw_rms,0.0631630949986408,0.0340892556888121,0.0449500657999122,0.1847011083628272,1.903306505351375,0.823065887139866,1.064139121315793,1.2928966416208192
spline_pca,8,2,subject04,axis_balanced,0.0678086554885046,0.0409562248912064,0.0508425026794968,0.160460046941644,1.2232093625540137,0.4720884376380369,0.7367585801710881,1.560636782076796
spline_pca,8,2,subject04,raw_rms,0.1043386584473198,0.0863502029705987,0.0959826571462716,0.0982005836882645,1.3811185513824524,0.3809203994400054,1.0031468028790569,2.633481442195776
spline_pca,8,2,subject10,axis_balanced,0.0832587259540489,0.0610138681610994,0.0706864910537531,0.0762433208328687,1.2625189698403112,0.4675875652174602,0.8009886837403688,1.713023919632795
spline_pca,8,2,subject10,raw_rms,0.1062815435870947,0.086350115447645,0.0965426169024535,0.1040722430678314,1.6519202420031154,0.5924001386842762,1.064139121315793,1.7963181502273975
spline_pca,8,2,subject12,axis_balanced,0.0564079402102599,0.0360516215557389,0.0453033785155458,0.085782804172415,1.0999623520229138,0.4171997651433619,0.6857540675636031,1.6437067440053763
spline_pca,8,2,subject12,raw_rms,0.0724879475030815,0.0517131161408029,0.0613810971181688,0.0933886326610203,1.3527888123761391,0.5407962786171991,0.8160806163921038,1.5090351924735854
spline_pca,8,2,subject15,axis_balanced,0.0471155064200587,0.0192464320799539,0.0296855953557968,0.1563336952754169,1.4222881662435227,0.7051915086229502,0.7064671597704127,1.0018089428642634
spline_pca,8,2,subject15,raw_rms,0.0568342746364123,0.033163096706695,0.0441871646054439,0.1783679840277562,1.954949713901979,1.071336514279215,0.871094673096931,0.8130915557218688
spline_pca,8,2,subject21,axis_balanced,0.0908159486528423,0.0607294133714567,0.0729731098039738,0.1364384641552754,2.249854115319904,1.568628415097138,0.6857540675636032,0.4371679493776974
spline_pca,8,2,subject21,raw_rms,0.1481033874253567,0.0936629896322468,0.1064339117443842,0.127747474727067,3.422165247647069,2.625740783351889,0.8160806163921039,0.3108001450738546
spline_pca,8,2,subject36,axis_balanced,0.0619518977458866,0.0382187926621375,0.0474149908018215,0.1268142491668786,1.1016327475824268,0.4567171125964465,0.6392353772557573,1.3996308866591194
spline_pca,8,2,subject36,raw_rms,0.0839599995877196,0.0683008094782984,0.0775936726188857,0.0993769443242447,1.300445196244221,0.4932706942456473,0.8095255567330769,1.64113855977411
spline_pca,8,3,subject02,axis_balanced,0.0935283327179348,0.0338484047694395,0.0620060624110616,0.2479267015279838,1.8927813228899948,1.078646874154883,0.7952487682787182,0.7372651674365566
spline_pca,8,3,subject02,raw_rms,0.1069032387677817,0.0596254662886555,0.0896494999029698,0.2147364484019548,2.188255077915333,1.2155304917108936,0.9752576742748068,0.8023309007264015
spline_pca,8,3,subject11,axis_balanced,0.0478480740593225,0.0225271312177849,0.0346839598991172,0.1755828335983925,1.9007136088197076,1.0934115999325662,0.7952487682787182,0.727309613623784
spline_pca,8,3,subject11,raw_rms,0.0655258120576682,0.041559628591746,0.054427796350097,0.214261192008033,2.2970829644068598,1.298472046196939,0.9752576742748068,0.7510809933345995
spline_pca,8,3,subject22,axis_balanced,0.0243915969551307,0.0064904232454655,0.0168348973948843,0.047678501861936,1.2041449904875834,0.5001818099572521,0.7131907730992177,1.4258630739893767
spline_pca,8,3,subject22,raw_rms,0.0271568452906796,0.0121986627372898,0.0244520254785896,0.030835716228241,1.6308447897450682,0.7235093348904216,0.9221078380530068,1.274493352864153
spline_pca,8,3,subject30,axis_balanced,0.0547782944528532,0.0331937401862485,0.0423979446516356,0.0897177528023357,1.0724634015846009,0.4262848971161398,0.6482679611671319,1.5207387490214404
spline_pca,8,3,subject30,raw_rms,0.0653772528906804,0.0527409329523953,0.0629857721973961,0.0751465610213574,1.202309834562966,0.4721824043262872,0.7358590545504433,1.5584211690403236
spline_pca,8,3,subject33,axis_balanced,0.0498470690097303,0.0247754025720524,0.0368594267938691,0.1599949989703904,1.7000563923405243,1.006945525896083,0.6846605339931223,0.6799380069580638
spline_pca,8,3,subject33,raw_rms,0.0561415597820886,0.0422075148824977,0.0550516373704176,0.1408271556007417,2.0065107721356408,1.215897084888333,0.7911916757858711,0.6507061211175891
spline_pca,8,3,subject37,axis_balanced,0.0858316436097936,0.0480637486823389,0.0600720592035315,0.2185371811942882,2.0137690583152974,1.3069941790885131,0.6791985249154958,0.5196645369829903
spline_pca,8,3,subject37,raw_rms,0.0798066925563643,0.0627262522244227,0.0754106346554752,0.1225462463753946,2.166695701337869,1.4116381939998472,0.7620754221776908,0.5398518015571441
spline_pca,8,3,subject40,axis_balanced,0.0838534097166627,0.0483560901627418,0.0592116621637464,0.2122653794265026,1.7407022519329696,0.999503741096462,0.7131907730992177,0.7135448760970549
spline_pca,8,3,subject40,raw_rms,0.1349713669445955,0.0995255208106092,0.111351124568947,0.2518853701328812,2.1596197229853047,1.1950279657372869,0.9221078380530068,0.7716203005208345
unconditional_vae,3,0,subject05,axis_balanced,0.13247221445929735,0.08428890949982996,0.0909470668624535,0.2651535350192882,0.8227658466481964,0.2000893401137501,0.559202501856375,2.7947640865748773
unconditional_vae,3,0,subject05,raw_rms,0.09419732810428257,0.0567885084118687,0.0640179079837858,0.2132534036409909,0.9970722328456257,0.24554834510796067,0.7147220895486646,2.910718413656672
unconditional_vae,3,0,subject13,axis_balanced,0.027242176330423532,0.010230903236618199,0.016841256605805335,0.07941673494385924,0.7849411571849464,0.3405845798649649,0.44521444460772036,1.307206699681586
unconditional_vae,3,0,subject13,raw_rms,0.029165569644827433,0.013003861108207468,0.020613958881038032,0.07743544639696291,1.170067695535143,0.5750148228914392,0.6001923522588543,1.0437858788418892
unconditional_vae,3,0,subject19,axis_balanced,0.04416448807146026,0.022865740017123964,0.029561350041099204,0.10592481919371294,0.7413132713178522,0.3048617399402978,0.4320126196936985,1.417077196299874
unconditional_vae,3,0,subject19,raw_rms,0.03903967222042587,0.014686891668746834,0.0221803449981149,0.12385057019526687,0.9762183541273979,0.479171776175523,0.490382725678886,1.0233965146963422
unconditional_vae,3,0,subject24,axis_balanced,0.03808740299055647,0.017988862548101833,0.027493566510202,0.11140054311636745,1.2665315275493343,0.6008917142698702,0.6650173864927509,1.1067175178156656
